session,t_ros,topic,linear_x,angular_z
210339_wrong_localization,1786795611.509507895,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.517982006,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795611.529783010,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.543534756,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795611.549459457,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.569356918,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.584739447,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795611.589387894,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.609541893,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.629608393,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.643535614,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795611.649390936,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.651255131,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795611.669358253,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.689493656,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.709422827,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.717896700,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795611.729620695,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.743579388,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795611.749382019,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.769327164,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.784565449,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795611.789352655,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.809345722,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.829463243,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.843615294,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795611.849435568,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.851289988,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795611.869468451,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.889368296,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.909307480,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.917968750,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795611.929507256,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.943682909,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795611.949529648,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.969374180,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795611.984557390,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795611.989353895,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.009359837,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.029549837,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.043502808,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795612.049416304,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.051250219,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.069368601,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.089348078,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.109345198,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.117858410,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.129485846,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.143599510,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795612.149453402,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.169555664,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.184575319,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.189399481,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.209397554,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.229653597,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.243561506,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795612.249451160,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.251236200,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.269343615,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.289339066,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.309311390,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.317892313,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.329507351,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.343525648,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795612.349525452,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.369435310,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.384515524,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.389386654,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.409363270,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.429486990,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.443548441,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795612.449449539,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.451240063,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.469396830,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.489376545,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.509408951,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.517842293,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.529479265,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.543553352,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795612.549425125,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.569415092,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.584689856,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.589387178,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.609361172,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.629480124,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.643488407,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795612.649392843,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.651258469,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.669457674,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.689412117,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.709407091,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.717918873,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.729580164,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.743551970,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795612.749435902,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.769363165,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.784580231,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.789331675,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.809369564,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.829619646,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.843622446,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795612.849462271,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.851244450,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.869359255,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.889358044,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.909357071,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.918002367,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.929522276,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.943623304,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795612.949452639,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.969373226,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795612.984591722,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795612.989333868,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.009372234,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.029582262,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.043787241,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795613.049478292,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.051238060,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.069436312,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.089340448,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.109372139,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.117869377,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.129569292,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.143803835,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795613.149418354,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.169452906,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.184609413,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.189377069,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.209415436,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.229609489,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.243543148,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795613.249446869,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.251261950,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.269366264,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.289361477,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.309325933,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.317886353,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.329468250,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.343655348,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795613.349370718,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.369441509,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.384598494,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.389339447,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.409311771,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.429619551,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.443619490,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795613.449485302,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.451247931,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.469334126,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.489353895,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.509346485,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.517912865,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.529499531,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.543522835,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795613.549468756,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.569396734,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.584653616,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.589438915,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.609366179,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.629549026,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.643610716,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795613.649529934,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.651247978,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.669345379,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.689371109,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.709439754,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.718010187,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.729470968,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.743656635,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795613.749429941,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.769429207,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.784545898,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.789371729,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.809376955,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.829504490,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.843614817,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795613.849419594,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.851256609,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.869371176,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.889410257,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.909343243,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.918006420,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.929514408,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.943535805,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795613.949501991,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.969381809,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795613.984544039,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795613.989423752,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.009371996,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.029470921,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.043544054,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795614.049388885,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.051331520,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.069453716,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.089435816,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.109372854,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.117879868,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.129537821,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.143589735,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795614.149407864,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.169419765,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.184577942,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.189347744,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.209409237,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.229720831,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.243549347,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795614.249403000,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.251239538,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.269361496,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.289374828,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.309345961,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.317889452,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.329422474,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.343519211,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795614.349555731,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.369482756,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.384566069,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.389315605,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.409466982,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.429515600,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.443506479,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795614.449441433,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.451273918,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.469373703,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.489376783,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.509361982,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.517877579,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.529666901,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.543574810,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795614.549402952,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.569359541,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.584562540,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.589372873,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.609342098,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.629702330,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.643561840,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795614.649418116,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.651230097,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.669351816,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.689349651,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.709313631,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.717882633,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.729649067,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.743454456,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795614.749570608,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.769366264,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.784592390,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.789351940,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.809354782,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.829479456,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.843569040,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795614.849415302,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.851232052,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.869349718,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.889340401,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.909312725,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.917875528,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.929647207,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.943608761,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795614.949417830,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.969385386,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795614.984558821,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795614.989362955,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.009423494,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.029551268,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.043549299,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795615.049501181,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.051237106,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.069370747,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.089314938,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.109310865,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.117916346,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.129613876,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.143688679,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795615.149591923,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.169359446,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.184596539,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.189333916,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.209470510,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.229643583,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.243488073,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795615.249499559,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.251261711,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.269455671,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.289428949,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.309361935,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.317924261,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.329702854,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.343540907,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795615.349433422,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.369367123,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.384574413,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.389364243,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.409371614,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.429601908,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.443504572,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795615.449418783,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.451244116,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.469338417,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.489357710,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.509508610,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.517997503,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.529637337,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.543529749,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795615.549617529,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.569531918,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.584646463,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.589455605,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.609344721,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.629477501,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.643503189,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795615.649420977,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.651266336,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.669364929,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.689367294,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.709433317,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.717990875,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.729491234,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.743533373,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795615.749402046,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.769424438,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.784599304,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.789472818,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.809454679,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.829566717,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.843544006,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795615.849532843,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.851236343,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.869451284,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.889347792,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.909343243,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.917877913,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.929576635,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.943697453,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795615.949433565,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.969390154,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795615.984595776,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795615.989347935,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.009462833,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.029665232,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.043678522,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795616.049430132,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.051245689,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795616.069350243,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.089358568,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.109365702,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.117878675,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795616.129557371,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.143532515,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795616.149420500,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.169394970,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.184547901,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795616.189346552,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.209538221,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.229979515,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.243627310,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795616.249471664,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.251258373,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795616.269400358,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.289474726,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.309438944,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.317956686,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786795616.329468012,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.343743801,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786795616.349469662,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.369377851,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786795616.384603024,/cmd_vel_gated,0.000000,0.000000
