session,t_ros,state,level,reason,fitness,inlier_ratio,prediction_translation_m,prediction_rotation_rad,consistent_candidate_count,registration_backend,reset_count,map_id
210339_wrong_localization,1786795563.439613342,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795564.545119762,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795565.635704756,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795566.736636162,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795567.735836506,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795568.735902548,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795569.837370634,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795570.938312292,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795571.936790228,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795572.937284470,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795574.036909580,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795575.138703823,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795576.237081766,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795577.340306044,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795578.435391426,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795579.537256241,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795580.639145613,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795581.639129639,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795582.639064789,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795583.737996817,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795584.838386536,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795585.939869642,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795587.035226583,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795588.135577440,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795589.135296106,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795590.239133596,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795591.340160131,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795592.342536449,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795593.339939594,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795594.434907675,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795595.536074877,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795596.538410425,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795597.638284922,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795598.737494230,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795599.839526176,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795600.836453676,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795601.837403297,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795602.938216209,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795603.935131073,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795604.938937187,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795606.037473440,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795607.141276360,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795608.235540152,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795609.339329958,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795610.435855150,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795611.434915543,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795612.539539337,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795613.536374807,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795614.541078329,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795615.639377356,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795616.746916771,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795617.739212275,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795618.838769197,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795619.940324545,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795621.039293766,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795622.039556980,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795623.139994621,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795624.236877203,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795625.344579220,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795626.345852137,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795627.438483477,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795628.439770460,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795629.536814213,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795630.541859388,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795631.638689995,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795632.739828110,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795633.737981796,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795634.740650654,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795635.838119507,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795636.837210417,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795637.941681147,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795639.039167643,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795640.139386177,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795641.236847162,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795642.237105846,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795643.341134310,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795644.440322638,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795645.538562298,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795646.639453650,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795647.739705086,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795648.739576817,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795649.836829185,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795650.836920738,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795651.839640379,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795652.939307690,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795654.038041353,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795655.040624380,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795656.040931463,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795657.037061691,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795658.137382030,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795659.136950016,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795660.240125656,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795661.237768888,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795662.339441776,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795663.342099667,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795664.343161583,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795665.437349081,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795666.537647724,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795667.539389133,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795668.648799419,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795669.637271166,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795670.741811514,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795671.740106106,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795672.840355635,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795673.837725401,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795674.938441992,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795676.037872791,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795677.138745070,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795678.242338896,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795679.239117861,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795680.340499163,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795681.437788963,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795682.541090488,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795683.538097620,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795684.537663698,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795685.541216135,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795686.636791468,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795687.742924929,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795688.737627268,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795689.840678215,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795690.936473131,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795691.944222927,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795693.038151979,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795694.040469170,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795695.138442993,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795696.237356186,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795697.242096424,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795698.342866659,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795699.441995144,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795700.538611650,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795701.536008358,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795702.643588781,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795703.641408443,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795704.642244101,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795705.741872549,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795706.842124462,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795707.940355539,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795709.042327166,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795710.139089108,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795711.240072966,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795712.341318607,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795713.342056751,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
210339_wrong_localization,1786795714.439478636,TRACKING,0,STATIONARY_CORRECTION_SUPPRESSED,1000000000.000000,0.000000,0.000000,0.000000,0,pcl_gicp,1,merged_0707_0725_v1
